ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,WinesAmount,FruitsAmount,MeatAmount,FishAmount,SweetAmount,GoldAmount,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,LastCampaign,Complain,Country,Join_year,Join_month,Join_weekday,Age,Children,Total_Amount,Total_purchase_Count,Total_accepted_campaign,Average_PurchaseAmount
3281,1960,PhD,Married,49154,1,1,2013-03-11,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,0,Spain,2013,3,0,53,2,411,19,0,21.63157894736842
9516,1971,2n Cycle,Divorced,49118,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,1,0,Spain,2012,8,5,41,0,1229,28,3,43.892857142857146
7533,1964,Graduation,Married,49096,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,0,Canada,2013,9,1,49,2,187,13,0,14.384615384615385
2870,1973,Graduation,Married,49094,0,1,2012-09-21,6,376,14,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,Spain,2012,9,4,39,1,516,20,0,25.8
7397,1951,Graduation,Single,49090,0,1,2013-07-19,45,494,5,82,7,14,100,3,7,2,9,7,0,0,0,0,0,0,0,Spain,2013,7,4,62,1,702,21,0,33.42857142857143
6116,1968,2n Cycle,Married,48985,0,1,2013-05-07,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,Spain,2013,5,1,45,1,75,6,0,12.5
2968,1943,PhD,Divorced,48948,0,0,2013-01-02,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,0,Australia,2013,1,2,70,0,902,24,2,37.583333333333336
8800,1943,PhD,Divorced,48948,0,0,2013-01-02,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,0,Saudi Arabia,2013,1,2,70,0,902,24,2,37.583333333333336
5389,1964,Graduation,Married,48920,0,2,2013-10-20,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,Spain,2013,10,6,49,2,347,16,1,21.6875
2811,1963,PhD,Single,48918,1,1,2014-12-04,21,52,14,9,19,14,1,2,1,0,4,4,0,0,0,0,0,0,0,Spain,2014,12,3,51,2,109,7,0,15.571428571428571
9150,1963,PhD,Single,48918,1,1,2014-12-04,21,52,14,9,19,14,1,2,1,0,4,4,0,0,0,0,0,0,0,Spain,2014,12,3,51,2,109,7,0,15.571428571428571
8805,1960,Graduation,Single,48904,0,1,2012-02-12,1,283,10,38,19,13,27,4,7,2,4,8,0,0,0,0,0,0,0,USA,2012,2,6,52,1,390,17,0,22.941176470588236
1158,1966,Graduation,Divorced,48877,0,1,2014-05-01,27,102,1,15,2,14,24,1,3,0,4,7,0,0,0,0,0,0,0,Spain,2014,5,3,48,1,158,8,0,19.75
10232,1963,PhD,Divorced,48799,0,1,2013-05-11,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,Spain,2013,5,5,50,1,331,15,0,22.066666666666666
6382,1953,Graduation,Together,48794,1,1,2014-06-26,97,25,14,11,3,14,15,1,1,0,3,4,0,0,0,0,0,0,0,USA,2014,6,3,61,2,82,5,0,16.4
8560,1992,Graduation,Single,48789,0,0,2012-10-09,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,Canada,2012,10,1,20,0,680,18,0,37.77777777777778
5237,1950,PhD,Single,48767,1,2,2014-01-01,79,28,1,21,3,14,10,3,2,1,3,5,0,0,0,0,0,0,0,Australia,2014,1,2,64,3,77,9,0,8.555555555555555
5621,1969,Graduation,Married,48752,1,1,2012-12-12,8,73,57,100,71,15,26,5,6,1,5,9,0,0,0,0,0,1,0,Spain,2012,12,2,43,2,342,17,1,20.11764705882353
221,1955,Graduation,Married,48726,0,1,2013-04-27,90,138,3,38,4,14,59,3,3,2,4,6,0,0,0,0,0,0,0,Germany,2013,4,5,58,1,256,12,0,21.333333333333332
5552,1963,Master,Divorced,48721,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,Saudi Arabia,2013,5,0,50,2,293,17,0,17.235294117647058
11031,1950,PhD,Married,48699,1,1,2013-05-21,90,26,1,10,2,14,1,1,1,0,3,5,0,0,0,0,0,0,0,Australia,2013,5,1,63,2,54,5,0,10.8
7284,1953,Graduation,Married,48686,1,2,2013-04-12,8,10,14,7,2,14,1,1,1,0,2,8,0,0,0,0,0,0,0,Spain,2013,4,4,60,3,48,4,0,12.0
5025,1979,Graduation,Single,48526,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,Spain,2013,12,1,34,1,135,8,0,16.875
492,1973,PhD,YOLO,48432,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,0,Canada,2012,10,3,39,1,424,19,0,22.31578947368421
1041,1973,PhD,Single,48432,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,1,0,Saudi Arabia,2012,10,3,39,1,424,19,1,22.31578947368421
11133,1973,PhD,YOLO,48432,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,1,0,India,2012,10,3,39,1,424,19,1,22.31578947368421
10623,1961,Master,Together,48330,0,1,2013-11-15,2,28,14,4,19,14,26,1,1,0,3,5,0,0,0,0,0,0,0,Spain,2013,11,4,52,1,105,5,0,21.0
10299,1969,PhD,Single,48240,0,0,2012-09-11,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,1,0,Spain,2012,9,1,43,0,882,25,1,35.28
4954,1956,Graduation,Married,48195,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,Spain,2014,1,1,58,2,265,17,0,15.588235294117647
3483,1958,Graduation,Married,48192,0,0,2013-06-04,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,1,0,Canada,2013,6,1,55,0,1526,25,4,61.04
5866,1974,Graduation,Together,48186,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,Spain,2014,3,3,40,1,219,12,0,18.25
10313,1975,Graduation,Married,48178,1,1,2012-10-28,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,Spain,2012,10,6,37,2,254,16,0,15.875
5991,1949,Master,Married,48150,0,1,2013-08-06,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,Germany,2013,8,1,64,1,266,13,0,20.46153846153846
359,1950,Graduation,Together,48070,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1,Spain,2013,1,6,63,1,504,19,0,26.526315789473685
194,1965,Graduation,Married,48006,1,1,2014-09-06,55,23,14,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,Spain,2014,9,5,49,2,55,5,0,11.0
1497,1952,Graduation,Single,47958,0,1,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,Saudi Arabia,2013,1,5,61,1,407,16,0,25.4375
7247,1960,Graduation,Widow,47916,0,1,2012-11-22,72,505,14,26,19,14,75,5,7,4,6,6,0,1,0,0,0,0,0,Germany,2012,11,3,52,1,653,22,1,29.681818181818183
6534,1974,Graduation,Together,47889,1,0,2014-04-01,94,29,14,29,19,5,4,1,2,0,3,5,0,0,0,0,0,0,0,Saudi Arabia,2014,4,1,40,1,100,6,0,16.666666666666668
4368,1980,Graduation,Married,47850,1,0,2013-03-12,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,0,Spain,2013,3,1,33,1,134,8,0,16.75
1473,1960,2n Cycle,Single,47823,0,1,2013-07-23,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,0,Canada,2013,7,1,53,1,72,7,0,10.285714285714286
5081,1967,2n Cycle,Together,47821,1,1,2013-10-20,54,9,14,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,Spain,2013,10,6,46,2,61,5,0,12.2
5534,1975,Master,Married,47808,0,1,2013-10-20,30,123,1,26,2,14,72,2,3,2,3,7,1,0,0,0,0,0,0,Spain,2013,10,6,38,1,238,10,1,23.8
332,1957,Graduation,Married,47743,0,1,2013-03-22,56,198,2,43,19,12,20,3,4,1,6,6,0,1,0,0,0,0,0,Spain,2013,3,4,56,1,294,14,1,21.0
5863,1953,Graduation,Married,47703,0,1,2013-05-29,95,359,14,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,Spain,2013,5,2,60,1,669,21,0,31.857142857142858
10381,1979,Graduation,Single,47691,0,1,2013-05-07,43,14,14,3,19,14,4,1,1,0,2,6,0,0,0,0,0,0,0,Spain,2013,5,1,34,1,68,4,0,17.0
702,1975,2n Cycle,Widow,47682,0,1,2013-02-15,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,Spain,2013,2,4,38,1,521,19,0,27.42105263157895
6379,1949,Master,Widow,47570,1,1,2013-05-29,3,67,1,20,19,2,31,3,2,2,2,7,0,0,0,0,0,1,0,USA,2013,5,2,64,2,140,9,1,15.555555555555555
10242,1966,PhD,Together,47472,1,1,2013-09-16,39,56,14,11,19,14,8,2,2,0,4,5,0,0,0,0,0,0,0,Spain,2013,9,0,47,2,122,8,0,15.25
1604,1960,Master,Married,47353,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,Spain,2013,11,2,53,1,225,13,0,17.307692307692307
5491,1951,Master,Together,47352,0,1,2013-11-04,70,172,12,112,8,14,15,4,6,1,5,7,0,0,0,0,0,0,0,Australia,2013,11,0,62,1,333,16,0,20.8125
10741,1951,Master,Together,47352,0,1,2013-11-04,70,172,12,112,8,14,15,4,6,1,5,7,0,0,0,0,0,0,0,Spain,2013,11,0,62,1,333,16,0,20.8125
977,1957,Graduation,Together,47320,0,1,2013-01-08,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,Canada,2013,1,1,56,1,414,20,0,20.7
955,1962,Master,Together,47175,1,1,2012-10-28,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,1,0,Saudi Arabia,2012,10,6,50,2,240,17,2,14.117647058823529
1857,1952,Graduation,Single,47139,1,1,2014-06-03,2,46,14,12,19,2,23,2,2,1,2,7,0,0,0,0,0,1,0,Spain,2014,6,1,62,2,116,7,1,16.571428571428573
8041,1971,PhD,Widow,47111,0,1,2012-08-09,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,Saudi Arabia,2012,8,3,41,1,1092,21,0,52.0
2320,1978,2n Cycle,Married,47025,0,1,2013-12-09,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,Spain,2013,12,0,35,1,635,23,0,27.608695652173914
2698,1976,Graduation,Single,47025,0,1,2013-07-11,52,254,7,108,20,14,26,3,6,3,5,6,0,0,0,0,0,0,0,USA,2013,7,3,37,1,429,17,0,25.235294117647058
8275,1965,PhD,Divorced,47025,1,1,2014-09-02,6,16,14,3,19,14,1,1,1,0,2,7,0,0,0,0,0,0,0,Spain,2014,9,1,49,2,67,4,0,16.75
4554,1965,Graduation,Together,47009,0,1,2013-01-10,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,Spain,2013,1,3,48,1,448,17,0,26.352941176470587
10448,1956,Graduation,Single,46998,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,Spain,2012,10,0,56,1,377,18,1,20.944444444444443
8629,1956,Graduation,Widow,46984,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,Canada,2013,3,1,57,2,41,5,0,8.2
1010,1977,Graduation,Together,46931,2,1,2014-04-24,94,41,14,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,Spain,2014,4,3,37,3,92,7,0,13.142857142857142
7422,1987,Graduation,Single,46923,1,0,2012-08-22,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,Spain,2012,8,2,25,1,369,16,0,23.0625
8605,1964,PhD,Together,46910,1,1,2014-03-23,36,48,14,14,19,14,6,2,2,0,3,6,0,0,0,0,0,0,0,Spain,2014,3,6,50,2,115,7,0,16.428571428571427
9648,1967,Graduation,Single,46904,1,1,2012-03-11,20,153,4,56,19,9,31,4,5,1,4,8,0,0,0,0,0,0,0,Spain,2012,3,6,45,2,272,14,0,19.428571428571427
20,1965,2n Cycle,Married,46891,0,1,2013-01-09,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,Germany,2013,1,2,48,1,183,8,0,22.875
2246,1965,2n Cycle,Married,46891,0,1,2013-01-09,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,Spain,2013,1,2,48,1,183,8,0,22.875
3182,1973,PhD,Single,46854,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,1,0,India,2014,3,0,41,2,263,15,2,17.533333333333335
2516,1969,2n Cycle,Married,46831,1,1,2013-08-06,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,Spain,2013,8,1,44,2,78,7,0,11.142857142857142
2166,1960,2n Cycle,Widow,46779,1,1,2013-12-07,55,12,1,3,19,14,7,1,0,1,2,4,0,0,0,0,0,0,0,Saudi Arabia,2013,12,5,53,2,56,4,0,14.0
7706,1975,2n Cycle,Together,46772,0,1,2012-07-11,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,Canada,2012,7,2,37,1,1048,30,1,34.93333333333333
269,1963,PhD,Single,46757,0,1,2012-11-16,71,777,30,163,19,51,122,6,4,4,7,9,0,0,0,0,0,0,0,Spain,2012,11,4,49,1,1162,21,0,55.333333333333336
2308,1954,Graduation,Married,46734,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,Spain,2012,11,6,58,1,330,14,0,23.571428571428573
6940,1966,PhD,Single,46734,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,Spain,2013,10,0,47,3,223,12,1,18.583333333333332
10377,1958,Master,Together,46692,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,Spain,2013,6,3,55,1,397,15,0,26.466666666666665
4107,1948,PhD,Together,46681,0,2,2013-08-10,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,Spain,2013,8,5,65,2,425,16,0,26.5625
10906,1948,PhD,Together,46681,0,2,2013-08-10,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,Saudi Arabia,2013,8,5,65,2,425,16,0,26.5625
7373,1952,PhD,Divorced,46610,0,2,2012-10-29,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,1,0,Australia,2012,10,0,60,2,302,17,1,17.764705882352942
10832,1958,Graduation,Together,46610,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,Spain,2013,7,3,55,0,467,14,0,33.357142857142854
4442,1961,Graduation,Single,46524,0,1,2013-05-04,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,Canada,2013,5,5,52,1,177,9,0,19.666666666666668
4381,1971,PhD,Married,46463,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,Spain,2013,8,6,42,2,235,17,0,13.823529411764707
67,1972,Master,Single,46423,1,1,2013-09-18,6,68,14,16,19,14,8,3,2,0,4,7,0,0,0,0,0,0,0,Spain,2013,9,2,41,2,139,9,0,15.444444444444445
9923,1972,Master,Single,46423,1,1,2013-09-18,6,68,14,16,19,14,8,3,2,0,4,7,0,0,0,0,0,0,0,Spain,2013,9,2,41,2,139,9,0,15.444444444444445
10420,1955,Master,Divorced,46390,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,USA,2014,5,0,59,1,222,10,0,22.2
10812,1978,PhD,Married,46377,1,0,2014-01-03,89,37,14,46,4,3,26,1,2,1,3,4,0,0,0,0,0,0,0,Saudi Arabia,2014,1,4,36,1,130,7,0,18.571428571428573
5794,1974,PhD,Married,46374,0,1,2014-03-17,1,408,14,21,19,14,17,3,7,1,7,8,0,1,0,1,0,1,0,India,2014,3,0,40,1,493,18,3,27.38888888888889
2174,1954,Graduation,Single,46344,1,1,2014-08-03,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,0,USA,2014,8,6,60,2,27,6,0,4.5
7798,1972,2n Cycle,Together,46344,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,Canada,2012,12,4,40,1,429,17,0,25.235294117647058
22,1976,Graduation,Divorced,46310,1,0,2012-03-12,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,0,Spain,2012,3,0,36,1,309,14,0,22.071428571428573
7023,1953,PhD,Single,46231,2,1,2012-11-26,87,189,2,55,19,5,12,4,6,1,4,9,0,0,0,0,0,0,0,Saudi Arabia,2012,11,0,59,3,282,15,0,18.8
907,1975,Graduation,Married,46149,0,1,2013-11-29,36,254,6,71,4,14,27,5,5,1,7,5,0,0,0,0,0,0,0,Spain,2013,11,4,38,1,376,18,0,20.88888888888889
538,1989,Graduation,Single,46107,1,0,2014-10-02,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,Saudi Arabia,2014,10,3,25,1,125,7,0,17.857142857142858
8146,1976,Master,Together,46106,1,1,2014-11-05,84,30,14,8,2,14,14,1,1,1,2,6,0,0,0,0,0,0,0,Saudi Arabia,2014,11,2,38,2,82,5,0,16.4
8461,1962,Graduation,Divorced,46102,2,1,2014-10-03,3,14,14,1,19,14,1,1,1,0,2,7,0,0,0,0,0,0,0,Spain,2014,10,4,52,3,63,4,0,15.75
9,1975,Master,Single,46098,1,1,2012-08-18,86,57,14,27,19,14,36,4,3,2,2,8,0,0,0,0,0,0,0,Canada,2012,8,5,37,2,167,11,0,15.181818181818182
2804,1975,Master,Single,46098,1,1,2012-08-18,86,57,14,27,19,14,36,4,3,2,2,8,0,0,0,0,0,1,0,India,2012,8,5,37,2,167,11,1,15.181818181818182
10703,1975,Master,Single,46098,1,1,2012-08-18,86,57,14,27,19,14,36,4,3,2,2,8,0,0,0,0,0,0,0,Spain,2012,8,5,37,2,167,11,0,15.181818181818182
2677,1956,Graduation,Together,46097,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,Saudi Arabia,2013,3,6,57,1,241,15,0,16.066666666666666
4937,1973,2n Cycle,Married,46094,1,1,2014-10-06,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,Spain,2014,10,0,41,2,44,5,0,8.8
9097,1956,Graduation,Divorced,46086,0,1,2013-03-11,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,Spain,2013,3,0,57,1,343,16,0,21.4375
5788,1972,Graduation,Together,46053,1,0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,Germany,2013,2,6,41,1,209,12,0,17.416666666666668
967,1976,Graduation,Married,46049,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,1,0,Spain,2013,7,6,37,2,515,26,1,19.807692307692307
2945,1955,PhD,Together,46015,1,1,2014-04-13,25,38,14,2,19,14,6,1,1,0,3,7,1,0,0,0,1,0,0,Canada,2014,4,6,59,2,93,5,2,18.6
9972,1955,PhD,Together,46015,1,1,2014-04-13,25,38,14,2,19,14,6,1,1,0,3,7,1,0,0,0,1,0,0,Saudi Arabia,2014,4,6,59,2,93,5,2,18.6
2877,1974,Master,Together,46014,1,1,2013-01-21,21,410,14,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,Saudi Arabia,2013,1,0,39,2,555,26,0,21.346153846153847
3406,1964,Graduation,Single,45989,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,Saudi Arabia,2012,10,0,48,1,322,16,0,20.125
10888,1961,Graduation,Single,45938,0,0,2013-03-11,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,USA,2013,3,0,52,0,636,20,0,31.8
9485,1986,PhD,Married,45921,0,0,2014-10-03,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,Saudi Arabia,2014,10,4,28,0,199,10,0,19.9
2942,1964,Graduation,Single,45906,0,1,2013-07-05,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,Spain,2013,7,4,49,1,486,15,1,32.4
5223,1966,Master,Together,45903,0,1,2014-04-23,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,Saudi Arabia,2014,4,2,48,1,66,8,0,8.25
5231,1974,2n Cycle,Married,45894,0,2,2014-02-27,15,27,2,7,19,2,13,1,1,0,3,5,0,0,0,0,0,0,0,Spain,2014,2,3,40,2,70,5,0,14.0
10856,1980,2n Cycle,Single,45889,0,1,2013-02-07,42,31,14,6,19,1,8,1,1,0,3,6,0,0,0,0,0,0,0,Canada,2013,2,3,33,1,79,5,0,15.8
3083,1974,Graduation,Married,45837,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,Spain,2013,7,4,39,2,373,18,0,20.72222222222222
6431,1964,PhD,Married,45759,1,1,2013-02-23,13,42,1,18,3,14,4,2,2,0,3,7,0,0,0,0,0,0,0,India,2013,2,5,49,2,82,7,0,11.714285714285714
10789,1964,PhD,Married,45759,1,1,2013-02-23,13,42,1,18,3,14,4,2,2,0,3,7,0,0,0,0,0,0,0,Spain,2013,2,5,49,2,82,7,0,11.714285714285714
1916,1954,Master,Married,45736,0,1,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,Germany,2013,7,2,59,1,437,19,0,23.0
10951,1968,Graduation,Married,45688,0,1,2014-01-25,20,279,14,18,19,14,9,2,3,1,8,4,0,1,0,0,0,0,0,Spain,2014,1,5,46,1,353,14,1,25.214285714285715
1968,1971,Graduation,Widow,45684,1,0,2013-02-12,37,5,1,5,10,14,7,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia,2013,2,1,42,1,42,4,0,10.5
5429,1948,PhD,Married,45579,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,Spain,2013,8,1,65,1,183,10,0,18.3
263,1945,PhD,Single,45576,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,0,Spain,2014,5,2,69,0,145,8,1,18.125
839,1975,PhD,Married,45503,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,Spain,2013,9,2,38,1,170,9,0,18.88888888888889
5966,1974,PhD,Married,45207,1,1,2012-10-11,64,203,14,10,19,14,2,5,3,1,6,6,0,1,0,0,0,0,0,Spain,2012,10,3,38,2,262,15,1,17.466666666666665
1755,1988,2n Cycle,Together,45204,1,0,2014-11-04,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,Saudi Arabia,2014,11,1,26,1,114,7,0,16.285714285714285
2130,1982,Graduation,Together,45203,2,0,2014-03-23,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,1,0,Saudi Arabia,2014,3,6,32,2,147,8,1,18.375
199,1962,Master,Single,45183,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,Canada,2013,1,6,51,0,315,13,1,24.23076923076923
1463,1958,Graduation,Single,45160,1,1,2014-03-29,9,8,2,5,3,14,3,1,1,0,2,7,0,0,0,0,0,0,0,Australia,2014,3,5,56,2,35,4,0,8.75
6168,1963,Graduation,Divorced,45146,1,1,2013-07-15,28,33,14,5,19,14,15,2,1,1,2,4,0,0,0,0,0,0,0,India,2013,7,0,50,2,100,6,0,16.666666666666668
2262,1965,Master,Together,45143,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,Saudi Arabia,2013,8,0,48,1,311,15,0,20.733333333333334
10260,1965,Master,Together,45143,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,Spain,2013,8,0,48,1,311,15,0,20.733333333333334
5956,1948,PhD,Divorced,45072,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,Australia,2013,10,2,65,3,284,16,0,17.75
8754,1974,PhD,Together,45068,0,1,2013-05-16,25,14,14,3,19,14,3,1,1,0,2,7,0,0,0,0,0,0,0,Spain,2013,5,3,39,1,67,4,0,16.75
5454,1979,Master,Married,45057,1,0,2013-01-12,80,37,14,7,3,14,3,1,2,0,3,5,0,0,0,0,0,0,0,USA,2013,1,5,34,1,78,6,0,13.0
4587,1944,Master,Widow,45006,0,0,2013-07-18,90,162,25,53,16,14,10,1,3,1,7,3,0,0,0,0,0,0,0,Spain,2013,7,3,69,0,280,12,0,23.333333333333332
6818,1974,Graduation,Married,44989,0,1,2012-12-09,26,98,14,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,Spain,2012,12,6,38,1,383,16,0,23.9375
7807,1974,Graduation,Married,44989,0,1,2012-12-09,26,98,14,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,Spain,2012,12,6,38,1,383,16,0,23.9375
4791,1980,Graduation,Together,44964,1,1,2012-12-16,35,19,1,17,2,14,2,1,1,0,3,8,0,0,0,0,0,0,0,Australia,2012,12,6,32,2,55,5,0,11.0
1008,1981,PhD,Together,44953,0,0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,Germany,2012,12,4,31,0,1021,24,1,42.541666666666664
1991,1967,Graduation,Together,44931,0,1,2014-01-18,0,78,14,11,19,14,7,1,2,1,3,5,0,0,0,0,0,0,0,Spain,2014,1,5,47,1,143,7,0,20.428571428571427
9860,1959,Graduation,Together,44911,0,1,2013-03-15,11,159,14,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,Spain,2013,3,4,54,1,229,12,0,19.083333333333332
9817,1970,Master,Single,44802,0,0,2012-08-21,71,853,10,143,13,10,20,2,9,4,12,8,0,0,0,0,0,0,0,India,2012,8,1,42,0,1049,27,0,38.851851851851855
868,1966,Graduation,Married,44794,0,1,2014-08-06,99,54,14,7,19,14,4,1,2,0,3,6,0,0,0,0,0,0,0,Saudi Arabia,2014,8,2,48,1,112,6,0,18.666666666666668
7212,1966,Graduation,Married,44794,0,1,2014-08-06,99,54,14,7,19,14,4,1,2,0,3,6,0,0,0,0,0,0,0,Australia,2014,8,2,48,1,112,6,0,18.666666666666668
8397,1951,Graduation,Married,44689,1,1,2014-10-01,82,18,14,5,19,14,11,2,1,1,2,7,1,0,0,0,0,0,0,Spain,2014,10,2,63,2,81,6,1,13.5
5684,1971,Master,Divorced,44635,1,1,2013-11-10,25,56,14,9,19,14,3,2,2,0,3,7,0,0,0,0,0,0,0,Spain,2013,11,6,42,2,115,7,0,16.428571428571427
807,1969,Master,Together,44602,1,1,2014-02-15,35,167,2,89,19,14,34,6,6,1,4,8,0,0,0,0,0,0,0,India,2014,2,5,45,2,325,17,0,19.11764705882353
1377,1954,Master,Widow,44551,0,1,2013-08-31,24,182,4,33,19,14,66,2,4,1,5,7,0,0,0,0,0,0,0,Saudi Arabia,2013,8,5,59,1,318,12,0,26.5
