ID,Year_Birth,Education,Marital_Status,  Income  ,Kidhome,Teenhome,Dt_Customer,Recency, MntWines , MntFruits , MntMeatProducts , MntFishProducts , MntSweetProducts , MntGoldProds ,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
2308,1954,Graduation,Married," $46,734.00 ",0,1,18/11/2012,40, $110.00 , $5.00 , $137.00 , $26.00 , $23.00 , $29.00 ,2,6,1,5,7,0,0,0,0,0,0,0,Spain
6940,1966,PhD,Single," $46,734.00 ",1,2,21/10/2013,86, $100.00 , $1.00 , $39.00 , $6.00 , $1.00 , $76.00 ,4,3,2,3,6,1,0,0,0,0,0,0,Spain
10377,1958,Master,Together," $46,692.00 ",0,1,06/06/2013,37, $170.00 , $6.00 , $97.00 , $24.00 , $12.00 , $88.00 ,3,6,1,5,6,0,0,0,0,0,0,0,Spain
4107,1948,PhD,Together," $46,681.00 ",0,2,08/10/2013,52, $269.00 , $15.00 , $69.00 , $15.00 , $19.00 , $38.00 ,2,4,6,4,5,0,0,0,0,0,0,0,Spain
10906,1948,PhD,Together," $46,681.00 ",0,2,08/10/2013,52, $269.00 , $15.00 , $69.00 , $15.00 , $19.00 , $38.00 ,2,4,6,4,5,0,0,0,0,0,0,0,Saudi Arabia
7373,1952,PhD,Divorced," $46,610.00 ",0,2,29/10/2012,8, $96.00 , $12.00 , $96.00 , $33.00 , $22.00 , $43.00 ,6,4,1,6,6,0,0,0,0,0,1,0,Australia
10832,1958,Graduation,Together," $46,610.00 ",0,0,18/07/2013,4, $288.00 , $10.00 , $30.00 , $4.00 , $10.00 , $125.00 ,1,6,1,6,6,0,0,0,0,0,0,0,Spain
4442,1961,Graduation,Single," $46,524.00 ",0,1,05/04/2013,70, $31.00 , $19.00 , $35.00 , $26.00 , $14.00 , $52.00 ,2,1,1,5,3,0,0,0,0,0,0,0,Canada
4381,1971,PhD,Married," $46,463.00 ",1,1,18/08/2013,56, $163.00 , $2.00 , $40.00 , $8.00 , $11.00 , $11.00 ,7,3,1,6,6,0,0,0,0,0,0,0,Spain
67,1972,Master,Single," $46,423.00 ",1,1,18/09/2013,6, $68.00 , $-   , $16.00 , $-   , $-   , $8.00 ,3,2,0,4,7,0,0,0,0,0,0,0,Spain
9923,1972,Master,Single," $46,423.00 ",1,1,18/09/2013,6, $68.00 , $-   , $16.00 , $-   , $-   , $8.00 ,3,2,0,4,7,0,0,0,0,0,0,0,Spain
10420,1955,Master,Divorced," $46,390.00 ",0,1,05/05/2014,56, $95.00 , $14.00 , $64.00 , $2.00 , $9.00 , $38.00 ,1,4,2,3,7,0,0,0,0,0,0,0,USA
10812,1978,PhD,Married," $46,377.00 ",1,0,01/03/2014,89, $37.00 , $-   , $46.00 , $4.00 , $3.00 , $-   ,1,2,1,3,4,0,0,0,0,0,0,0,Saudi Arabia
5794,1974,PhD,Married," $46,374.00 ",0,1,17/03/2014,1, $408.00 , $-   , $21.00 , $-   , $-   , $17.00 ,3,7,1,7,8,0,1,0,1,0,1,0,India
2174,1954,Graduation,Single," $46,344.00 ",1,1,08/03/2014,38, $11.00 , $1.00 , $6.00 , $2.00 , $1.00 , $6.00 ,2,1,1,2,5,0,0,0,0,0,0,0,USA
7798,1972,2n Cycle,Together," $46,344.00 ",0,1,14/12/2012,28, $233.00 , $20.00 , $57.00 , $8.00 , $20.00 , $91.00 ,4,7,1,5,7,0,0,0,0,0,0,0,Canada
22,1976,Graduation,Divorced," $46,310.00 ",1,0,03/12/2012,99, $185.00 , $2.00 , $88.00 , $15.00 , $5.00 , $14.00 ,2,6,1,5,8,0,0,0,0,0,0,0,Spain
7023,1953,PhD,Single," $46,231.00 ",2,1,26/11/2012,87, $189.00 , $2.00 , $55.00 , $-   , $5.00 , $12.00 ,4,6,1,4,9,0,0,0,0,0,0,0,Saudi Arabia
907,1975,Graduation,Married," $46,149.00 ",0,1,29/11/2013,36, $254.00 , $6.00 , $71.00 , $4.00 , $-   , $27.00 ,5,5,1,7,5,0,0,0,0,0,0,0,Spain
538,1989,Graduation,Single," $46,107.00 ",1,0,10/02/2014,78, $31.00 , $9.00 , $27.00 , $16.00 , $9.00 , $33.00 ,1,1,1,4,3,0,0,0,0,0,0,0,Saudi Arabia
8146,1976,Master,Together," $46,106.00 ",1,1,11/05/2014,84, $30.00 , $-   , $8.00 , $2.00 , $-   , $14.00 ,1,1,1,2,6,0,0,0,0,0,0,0,Saudi Arabia
8461,1962,Graduation,Divorced," $46,102.00 ",2,1,10/03/2014,3, $14.00 , $-   , $1.00 , $-   , $-   , $1.00 ,1,1,0,2,7,0,0,0,0,0,0,0,Spain
9,1975,Master,Single," $46,098.00 ",1,1,18/08/2012,86, $57.00 , $-   , $27.00 , $-   , $-   , $36.00 ,4,3,2,2,8,0,0,0,0,0,0,0,Canada
2804,1975,Master,Single," $46,098.00 ",1,1,18/08/2012,86, $57.00 , $-   , $27.00 , $-   , $-   , $36.00 ,4,3,2,2,8,0,0,0,0,0,1,0,India
10703,1975,Master,Single," $46,098.00 ",1,1,18/08/2012,86, $57.00 , $-   , $27.00 , $-   , $-   , $36.00 ,4,3,2,2,8,0,0,0,0,0,0,0,Spain
2677,1956,Graduation,Together," $46,097.00 ",0,1,31/03/2013,11, $72.00 , $24.00 , $68.00 , $65.00 , $4.00 , $8.00 ,5,3,1,6,4,0,0,0,0,0,0,0,Saudi Arabia
4937,1973,2n Cycle,Married," $46,094.00 ",1,1,10/06/2014,62, $12.00 , $2.00 , $20.00 , $3.00 , $2.00 , $5.00 ,1,1,0,3,7,0,0,0,0,0,0,0,Spain
9097,1956,Graduation,Divorced," $46,086.00 ",0,1,03/11/2013,34, $244.00 , $8.00 , $32.00 , $7.00 , $2.00 , $50.00 ,4,3,1,8,4,0,0,0,0,0,0,0,Spain
5788,1972,Graduation,Together," $46,053.00 ",1,0,17/02/2013,46, $56.00 , $10.00 , $92.00 , $19.00 , $7.00 , $25.00 ,3,3,2,4,5,0,0,0,0,0,0,0,Germany
967,1976,Graduation,Married," $46,049.00 ",1,1,21/07/2013,11, $342.00 , $9.00 , $112.00 , $19.00 , $14.00 , $19.00 ,10,5,2,9,7,0,0,0,0,0,1,0,Spain
2945,1955,PhD,Together," $46,015.00 ",1,1,13/04/2014,25, $38.00 , $-   , $2.00 , $-   , $-   , $6.00 ,1,1,0,3,7,1,0,0,0,1,0,0,Canada
9972,1955,PhD,Together," $46,015.00 ",1,1,13/04/2014,25, $38.00 , $-   , $2.00 , $-   , $-   , $6.00 ,1,1,0,3,7,1,0,0,0,1,0,0,Saudi Arabia
2877,1974,Master,Together," $46,014.00 ",1,1,21/01/2013,21, $410.00 , $-   , $59.00 , $19.00 , $9.00 , $44.00 ,10,7,1,8,7,0,0,0,0,0,0,0,Saudi Arabia
3406,1964,Graduation,Single," $45,989.00 ",0,1,22/10/2012,97, $138.00 , $33.00 , $87.00 , $28.00 , $24.00 , $12.00 ,4,3,2,7,3,0,0,0,0,0,0,0,Saudi Arabia
10888,1961,Graduation,Single," $45,938.00 ",0,0,03/11/2013,46, $273.00 , $11.00 , $178.00 , $62.00 , $83.00 , $29.00 ,2,8,4,6,6,0,0,0,0,0,0,0,USA
9485,1986,PhD,Married," $45,921.00 ",0,0,10/03/2014,23, $102.00 , $9.00 , $49.00 , $24.00 , $3.00 , $12.00 ,1,2,1,6,4,0,0,0,0,0,0,0,Saudi Arabia
2942,1964,Graduation,Single," $45,906.00 ",0,1,07/05/2013,20, $305.00 , $3.00 , $27.00 , $4.00 , $3.00 , $144.00 ,2,5,4,4,5,1,0,0,0,0,0,0,Spain
5223,1966,Master,Together," $45,903.00 ",0,1,23/04/2014,80, $33.00 , $8.00 , $10.00 , $2.00 , $10.00 , $3.00 ,2,2,1,3,4,0,0,0,0,0,0,0,Saudi Arabia
5231,1974,2n Cycle,Married," $45,894.00 ",0,2,27/02/2014,15, $27.00 , $2.00 , $7.00 , $-   , $2.00 , $13.00 ,1,1,0,3,5,0,0,0,0,0,0,0,Spain
10856,1980,2n Cycle,Single," $45,889.00 ",0,1,02/07/2013,42, $31.00 , $-   , $6.00 , $-   , $1.00 , $8.00 ,1,1,0,3,6,0,0,0,0,0,0,0,Canada
3083,1974,Graduation,Married," $45,837.00 ",1,1,26/07/2013,88, $215.00 , $13.00 , $87.00 , $17.00 , $17.00 , $24.00 ,5,6,2,5,7,0,0,0,0,0,0,0,Spain
6431,1964,PhD,Married," $45,759.00 ",1,1,23/02/2013,13, $42.00 , $1.00 , $18.00 , $3.00 , $-   , $4.00 ,2,2,0,3,7,0,0,0,0,0,0,0,India
10789,1964,PhD,Married," $45,759.00 ",1,1,23/02/2013,13, $42.00 , $1.00 , $18.00 , $3.00 , $-   , $4.00 ,2,2,0,3,7,0,0,0,0,0,0,0,Spain
1916,1954,Master,Married," $45,736.00 ",0,1,24/07/2013,92, $188.00 , $3.00 , $180.00 , $20.00 , $3.00 , $43.00 ,5,7,1,6,7,0,0,0,0,0,0,0,Germany
10951,1968,Graduation,Married," $45,688.00 ",0,1,25/01/2014,20, $279.00 , $-   , $18.00 , $-   , $-   , $9.00 ,2,3,1,8,4,0,1,0,0,0,0,0,Spain
1968,1971,Graduation,Widow," $45,684.00 ",1,0,02/12/2013,37, $5.00 , $1.00 , $5.00 , $10.00 , $-   , $7.00 ,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia
5429,1948,PhD,Married," $45,579.00 ",0,1,20/08/2013,10, $145.00 , $1.00 , $33.00 , $2.00 , $1.00 , $1.00 ,1,4,1,4,6,0,0,0,0,0,0,0,Spain
263,1945,PhD,Single," $45,576.00 ",0,0,28/05/2014,9, $56.00 , $19.00 , $29.00 , $2.00 , $14.00 , $25.00 ,1,3,1,3,8,0,0,0,0,0,1,0,Spain
839,1975,PhD,Married," $45,503.00 ",1,0,25/09/2013,54, $97.00 , $4.00 , $44.00 , $6.00 , $1.00 , $18.00 ,1,3,1,4,5,0,0,0,0,0,0,0,Spain
5966,1974,PhD,Married," $45,207.00 ",1,1,10/11/2012,64, $203.00 , $-   , $10.00 , $-   , $-   , $2.00 ,5,3,1,6,6,0,1,0,0,0,0,0,Spain
1755,1988,2n Cycle,Together," $45,204.00 ",1,0,11/04/2014,93, $30.00 , $11.00 , $25.00 , $29.00 , $1.00 , $18.00 ,1,1,1,4,3,0,0,0,0,0,0,0,Saudi Arabia
2130,1982,Graduation,Together," $45,203.00 ",2,0,23/03/2014,4, $35.00 , $3.00 , $67.00 , $10.00 , $8.00 , $24.00 ,1,3,1,3,6,0,0,0,0,0,1,0,Saudi Arabia
199,1962,Master,Single," $45,183.00 ",0,0,20/01/2013,33, $219.00 , $3.00 , $60.00 , $12.00 , $9.00 , $12.00 ,1,4,1,7,7,0,1,0,0,0,0,0,Canada
1463,1958,Graduation,Single," $45,160.00 ",1,1,29/03/2014,9, $8.00 , $2.00 , $5.00 , $3.00 , $-   , $3.00 ,1,1,0,2,7,0,0,0,0,0,0,0,Australia
6168,1963,Graduation,Divorced," $45,146.00 ",1,1,15/07/2013,28, $33.00 , $-   , $5.00 , $-   , $-   , $15.00 ,2,1,1,2,4,0,0,0,0,0,0,0,India
2262,1965,Master,Together," $45,143.00 ",0,1,26/08/2013,74, $202.00 , $5.00 , $74.00 , $11.00 , $5.00 , $14.00 ,3,6,1,5,7,0,0,0,0,0,0,0,Saudi Arabia
10260,1965,Master,Together," $45,143.00 ",0,1,26/08/2013,74, $202.00 , $5.00 , $74.00 , $11.00 , $5.00 , $14.00 ,3,6,1,5,7,0,0,0,0,0,0,0,Spain
5956,1948,PhD,Divorced," $45,072.00 ",1,2,16/10/2013,74, $144.00 , $2.00 , $99.00 , $7.00 , $2.00 , $30.00 ,5,6,1,4,8,0,0,0,0,0,0,0,Australia
8754,1974,PhD,Together," $45,068.00 ",0,1,16/05/2013,25, $14.00 , $-   , $3.00 , $-   , $-   , $3.00 ,1,1,0,2,7,0,0,0,0,0,0,0,Spain
5454,1979,Master,Married," $45,057.00 ",1,0,01/12/2013,80, $37.00 , $-   , $7.00 , $3.00 , $-   , $3.00 ,1,2,0,3,5,0,0,0,0,0,0,0,USA
4587,1944,Master,Widow," $45,006.00 ",0,0,18/07/2013,90, $162.00 , $25.00 , $53.00 , $16.00 , $-   , $10.00 ,1,3,1,7,3,0,0,0,0,0,0,0,Spain
6818,1974,Graduation,Married," $44,989.00 ",0,1,12/09/2012,26, $98.00 , $-   , $106.00 , $49.00 , $10.00 , $106.00 ,5,5,1,5,6,0,0,0,0,0,0,0,Spain
7807,1974,Graduation,Married," $44,989.00 ",0,1,12/09/2012,26, $98.00 , $-   , $106.00 , $49.00 , $10.00 , $106.00 ,5,5,1,5,6,0,0,0,0,0,0,0,Spain
4791,1980,Graduation,Together," $44,964.00 ",1,1,16/12/2012,35, $19.00 , $1.00 , $17.00 , $2.00 , $-   , $2.00 ,1,1,0,3,8,0,0,0,0,0,0,0,Australia
1008,1981,PhD,Together," $44,953.00 ",0,0,21/12/2012,31, $728.00 , $17.00 , $133.00 , $11.00 , $8.00 , $124.00 ,1,7,3,13,6,1,0,0,0,0,0,0,Germany
1991,1967,Graduation,Together," $44,931.00 ",0,1,18/01/2014,0, $78.00 , $-   , $11.00 , $-   , $-   , $7.00 ,1,2,1,3,5,0,0,0,0,0,0,0,Spain
9860,1959,Graduation,Together," $44,911.00 ",0,1,15/03/2013,11, $159.00 , $-   , $22.00 , $2.00 , $1.00 , $31.00 ,3,4,1,4,7,0,0,0,0,0,0,0,Spain
9817,1970,Master,Single," $44,802.00 ",0,0,21/08/2012,71, $853.00 , $10.00 , $143.00 , $13.00 , $10.00 , $20.00 ,2,9,4,12,8,0,0,0,0,0,0,0,India
868,1966,Graduation,Married," $44,794.00 ",0,1,08/06/2014,99, $54.00 , $-   , $7.00 , $-   , $-   , $4.00 ,1,2,0,3,6,0,0,0,0,0,0,0,Saudi Arabia
7212,1966,Graduation,Married," $44,794.00 ",0,1,08/06/2014,99, $54.00 , $-   , $7.00 , $-   , $-   , $4.00 ,1,2,0,3,6,0,0,0,0,0,0,0,Australia
8397,1951,Graduation,Married," $44,689.00 ",1,1,10/01/2014,82, $18.00 , $-   , $5.00 , $-   , $-   , $11.00 ,2,1,1,2,7,1,0,0,0,0,0,0,Spain
5684,1971,Master,Divorced," $44,635.00 ",1,1,11/10/2013,25, $56.00 , $-   , $9.00 , $-   , $-   , $3.00 ,2,2,0,3,7,0,0,0,0,0,0,0,Spain
807,1969,Master,Together," $44,602.00 ",1,1,15/02/2014,35, $167.00 , $2.00 , $89.00 , $-   , $-   , $34.00 ,6,6,1,4,8,0,0,0,0,0,0,0,India
1377,1954,Master,Widow," $44,551.00 ",0,1,31/08/2013,24, $182.00 , $4.00 , $33.00 , $-   , $-   , $66.00 ,2,4,1,5,7,0,0,0,0,0,0,0,Saudi Arabia
966,1966,Graduation,Married," $44,529.00 ",0,1,05/07/2013,98, $538.00 , $13.00 , $91.00 , $17.00 , $6.00 , $26.00 ,6,6,2,11,5,0,1,0,0,0,0,0,Spain
800,1960,Graduation,Together," $44,512.00 ",1,1,30/08/2013,57, $23.00 , $1.00 , $6.00 , $-   , $-   , $2.00 ,2,1,0,3,4,0,0,0,0,0,0,0,Saudi Arabia
6613,1970,Master,Married," $44,511.00 ",1,0,12/10/2012,39, $513.00 , $7.00 , $133.00 , $46.00 , $14.00 , $14.00 ,6,8,4,8,8,0,0,0,0,0,0,0,Australia
3722,1972,Graduation,Single," $44,503.00 ",1,1,16/04/2014,83, $31.00 , $1.00 , $8.00 , $-   , $-   , $8.00 ,2,2,0,3,6,0,0,0,0,0,0,0,Spain
6230,1971,Graduation,Divorced," $44,421.00 ",1,1,15/02/2013,53, $110.00 , $5.00 , $59.00 , $7.00 , $1.00 , $7.00 ,5,5,0,4,8,0,0,0,0,0,0,0,Spain
10466,1965,Graduation,Married," $44,393.00 ",1,1,22/08/2013,86, $24.00 , $2.00 , $20.00 , $2.00 , $2.00 , $10.00 ,2,1,0,4,4,0,0,0,0,0,0,0,Spain
10640,1974,Graduation,Together," $44,392.00 ",1,1,05/09/2013,71, $87.00 , $5.00 , $71.00 , $7.00 , $12.00 , $29.00 ,5,4,1,4,7,0,0,0,0,0,0,0,Spain
6927,1968,PhD,Married," $44,377.00 ",1,1,05/10/2012,70, $224.00 , $-   , $30.00 , $-   , $-   , $10.00 ,8,5,1,5,8,0,0,0,0,0,0,0,Saudi Arabia
4252,1965,Graduation,Married," $44,375.00 ",0,1,23/03/2014,73, $213.00 , $5.00 , $28.00 , $7.00 , $7.00 , $41.00 ,1,4,1,6,5,0,0,0,0,0,0,0,Spain
6355,1978,Graduation,Married," $44,359.00 ",1,1,17/06/2014,19, $20.00 , $-   , $14.00 , $7.00 , $3.00 , $1.00 ,3,2,0,4,3,0,0,0,0,0,0,0,Spain
8858,1972,PhD,Married," $44,325.00 ",0,1,07/03/2013,69, $516.00 , $-   , $21.00 , $-   , $-   , $5.00 ,4,8,2,7,8,0,1,0,0,0,0,0,Canada
10699,1985,Graduation,Married," $44,322.00 ",1,0,16/06/2014,30, $46.00 , $-   , $40.00 , $3.00 , $-   , $3.00 ,2,3,0,3,8,0,0,0,0,0,0,0,Saudi Arabia
8962,1975,Master,Married," $44,319.00 ",1,1,17/04/2014,18, $26.00 , $-   , $8.00 , $-   , $-   , $3.00 ,2,2,0,3,5,0,0,0,0,0,0,0,Saudi Arabia
8553,1965,Graduation,Married," $44,300.00 ",1,1,23/06/2013,65, $30.00 , $-   , $9.00 , $-   , $-   , $3.00 ,2,1,0,3,6,0,0,0,0,0,0,0,Spain
3099,1970,Graduation,Divorced," $44,267.00 ",1,1,25/02/2013,48, $183.00 , $5.00 , $65.00 , $3.00 , $5.00 , $49.00 ,5,5,2,4,9,0,0,0,0,0,0,0,Spain
286,1952,Graduation,Single," $44,213.00 ",1,1,29/11/2013,48, $95.00 , $11.00 , $35.00 , $-   , $4.00 , $7.00 ,4,2,1,5,6,0,0,0,0,0,0,0,Spain
4200,1970,Master,Married," $44,159.00 ",1,0,17/06/2014,85, $167.00 , $2.00 , $62.00 , $24.00 , $13.00 , $7.00 ,4,4,1,6,5,0,0,0,0,0,0,0,Saudi Arabia
7505,1957,PhD,Married," $44,155.00 ",1,1,19/01/2014,24, $22.00 , $1.00 , $9.00 , $-   , $-   , $14.00 ,1,1,1,2,4,0,0,0,0,0,0,0,Spain
182,1946,PhD,Together," $44,124.00 ",0,1,11/05/2013,62, $284.00 , $-   , $55.00 , $-   , $6.00 , $52.00 ,4,6,2,5,8,0,0,0,0,0,0,0,Spain
10785,1969,Graduation,Married," $44,078.00 ",1,1,19/06/2014,17, $24.00 , $1.00 , $10.00 , $2.00 , $-   , $4.00 ,2,2,0,3,5,0,0,0,0,0,0,0,Saudi Arabia
5320,1973,Master,Divorced," $44,051.00 ",1,1,29/01/2013,20, $79.00 , $7.00 , $58.00 , $6.00 , $3.00 , $18.00 ,4,3,1,4,6,0,0,0,0,0,1,0,Saudi Arabia
3933,1980,Graduation,Together," $44,010.00 ",1,0,13/10/2012,46, $186.00 , $36.00 , $234.00 , $86.00 , $72.00 , $48.00 ,6,10,2,6,9,0,0,0,0,0,0,0,Saudi Arabia
9215,1980,PhD,Married," $43,974.00 ",1,0,12/12/2012,19, $378.00 , $-   , $101.00 , $-   , $-   , $72.00 ,5,6,4,6,7,0,0,0,0,0,0,0,Canada
7414,1971,Graduation,Married," $43,824.00 ",1,1,15/09/2012,18, $96.00 , $1.00 , $42.00 , $12.00 , $3.00 , $32.00 ,4,3,1,4,8,0,0,0,0,0,0,0,Spain
6214,1982,Master,Married," $43,815.00 ",1,0,05/04/2013,53, $14.00 , $10.00 , $29.00 , $4.00 , $7.00 , $15.00 ,1,2,0,3,6,0,0,0,0,0,0,0,Spain
6720,1968,Master,Together," $43,795.00 ",0,1,16/10/2013,11, $314.00 , $11.00 , $53.00 , $4.00 , $3.00 , $107.00 ,3,7,3,4,7,0,1,0,0,0,1,0,Spain
10846,1978,Master,Married," $43,783.00 ",1,0,29/05/2014,22, $327.00 , $9.00 , $125.00 , $25.00 , $4.00 , $139.00 ,6,7,1,8,7,1,0,0,0,0,0,0,Canada
2387,1952,Master,Together," $43,776.00 ",1,1,03/02/2013,9, $177.00 , $2.00 , $71.00 , $3.00 , $2.00 , $20.00 ,6,5,2,4,8,0,0,0,0,0,1,0,Saudi Arabia
5577,1983,Graduation,Together," $43,776.00 ",1,0,03/05/2014,77, $8.00 , $-   , $9.00 , $2.00 , $1.00 , $3.00 ,1,1,0,2,6,0,0,0,0,0,0,0,Spain
2245,1969,Master,Married," $43,641.00 ",1,1,22/04/2013,50, $57.00 , $2.00 , $51.00 , $4.00 , $2.00 , $23.00 ,3,2,1,4,6,0,0,0,0,0,0,0,Spain
10591,1969,Graduation,Widow," $43,638.00 ",0,1,06/08/2012,37, $63.00 , $10.00 , $83.00 , $7.00 , $19.00 , $19.00 ,2,4,1,4,7,0,0,0,0,0,0,0,Spain
2639,1966,Graduation,Single," $43,602.00 ",1,1,10/01/2014,45, $19.00 , $5.00 , $12.00 , $10.00 , $3.00 , $19.00 ,3,3,1,2,6,0,0,0,0,0,0,0,Saudi Arabia
7532,1980,Graduation,Married," $43,586.00 ",0,1,30/08/2012,26, $99.00 , $2.00 , $11.00 , $4.00 , $-   , $16.00 ,3,3,0,4,8,0,0,0,0,0,0,0,Germany
4370,1966,Graduation,Together," $43,482.00 ",2,1,13/11/2013,83, $18.00 , $1.00 , $32.00 , $6.00 , $3.00 , $28.00 ,3,2,0,4,6,0,0,0,0,0,0,0,India
8692,1952,Graduation,Together," $43,462.00 ",1,1,12/09/2012,50, $90.00 , $17.00 , $97.00 , $15.00 , $6.00 , $15.00 ,6,4,1,5,8,0,0,0,0,0,0,0,Spain
115,1966,Master,Single," $43,456.00 ",0,1,26/03/2013,0, $275.00 , $11.00 , $68.00 , $25.00 , $7.00 , $7.00 ,3,5,1,8,5,0,0,0,0,0,0,0,India
1839,1974,Graduation,Single," $43,322.00 ",0,0,21/04/2014,25, $56.00 , $7.00 , $48.00 , $10.00 , $2.00 , $18.00 ,1,3,0,4,7,0,0,0,0,0,0,0,India
4042,1971,Graduation,Divorced," $43,300.00 ",0,1,13/10/2012,87, $91.00 , $3.00 , $52.00 , $2.00 , $1.00 , $31.00 ,3,4,0,4,8,0,0,0,0,0,1,0,Canada
2836,1972,PhD,Married," $43,269.00 ",1,0,16/09/2013,61, $10.00 , $1.00 , $7.00 , $-   , $-   , $1.00 ,1,1,0,2,8,0,0,0,0,0,0,0,Germany
5510,1977,Master,Married," $43,263.00 ",0,1,21/11/2012,2, $262.00 , $6.00 , $61.00 , $-   , $10.00 , $102.00 ,3,5,2,6,5,0,0,0,0,0,0,0,Spain
6991,1951,Graduation,Divorced," $43,185.00 ",0,1,10/04/2013,88, $537.00 , $6.00 , $42.00 , $16.00 , $6.00 , $30.00 ,2,9,3,6,8,0,0,0,0,0,0,0,Australia
361,1969,Master,Married," $43,142.00 ",1,1,18/02/2014,84, $5.00 , $1.00 , $7.00 , $2.00 , $1.00 , $4.00 ,1,1,0,2,7,0,0,0,0,0,0,0,Australia
8387,1957,Graduation,Married," $43,140.00 ",0,1,05/01/2013,68, $134.00 , $8.00 , $76.00 , $6.00 , $-   , $11.00 ,1,4,1,5,6,0,0,0,0,0,0,0,Spain
1676,1975,Graduation,Married," $43,057.00 ",0,1,30/10/2013,30, $213.00 , $2.00 , $44.00 , $-   , $2.00 , $5.00 ,4,4,2,5,5,0,0,0,0,0,0,0,Spain
7628,1973,2n Cycle,Married," $43,050.00 ",1,0,18/03/2014,10, $30.00 , $5.00 , $24.00 , $6.00 , $3.00 , $8.00 ,2,2,0,4,5,0,0,0,0,0,0,0,Spain
5474,1970,Graduation,Single," $43,020.00 ",1,0,30/11/2013,79, $45.00 , $7.00 , $99.00 , $4.00 , $25.00 , $43.00 ,3,4,1,4,6,0,0,0,0,0,0,0,USA
3969,1974,Master,Together," $43,018.00 ",0,1,01/11/2013,46, $35.00 , $4.00 , $17.00 , $7.00 , $6.00 , $64.00 ,1,2,2,2,5,0,0,0,0,0,0,0,Germany
7128,1977,PhD,Single," $42,997.00 ",1,1,07/12/2013,91, $4.00 , $-   , $5.00 , $-   , $1.00 , $5.00 ,1,1,0,2,7,0,0,0,0,0,0,0,Spain
7494,1950,PhD,Divorced," $42,873.00 ",1,1,21/01/2013,11, $209.00 , $-   , $40.00 , $3.00 , $2.00 , $15.00 ,4,6,1,4,8,0,0,0,0,0,0,0,Canada
773,1971,Master,Divorced," $42,835.00 ",1,1,30/06/2013,64, $379.00 , $4.00 , $93.00 , $12.00 , $9.00 , $98.00 ,7,6,6,4,6,0,0,0,0,0,0,0,India
10609,1962,PhD,Married," $42,769.00 ",0,1,12/10/2013,15, $71.00 , $-   , $13.00 , $3.00 , $1.00 , $-   ,2,1,1,4,4,0,0,0,0,0,0,0,Canada
5048,1971,PhD,Single," $42,767.00 ",2,0,11/05/2013,53, $20.00 , $6.00 , $43.00 , $19.00 , $5.00 , $38.00 ,1,3,1,2,8,0,0,0,0,0,0,0,Saudi Arabia
3570,1969,PhD,Together," $42,731.00 ",1,0,21/10/2013,64, $159.00 , $2.00 , $51.00 , $6.00 , $2.00 , $24.00 ,3,4,1,5,5,0,0,0,0,0,0,0,Saudi Arabia
8897,1965,Graduation,Single," $42,720.00 ",1,1,24/04/2013,9, $392.00 , $5.00 , $91.00 , $28.00 , $26.00 , $112.00 ,8,7,3,7,8,0,0,0,0,0,1,0,Germany
5036,1984,PhD,Single," $42,710.00 ",1,0,28/11/2012,38, $252.00 , $3.00 , $42.00 , $4.00 , $3.00 , $102.00 ,2,4,5,3,6,0,0,0,0,0,0,0,Spain
5961,1978,Graduation,Married," $42,693.00 ",1,0,07/06/2014,29, $8.00 , $4.00 , $20.00 , $6.00 , $3.00 , $16.00 ,1,1,0,3,5,0,0,0,0,0,0,0,Spain
9214,1991,Graduation,Married," $42,691.00 ",0,0,16/08/2013,48, $179.00 , $2.00 , $64.00 , $38.00 , $17.00 , $58.00 ,1,5,1,6,5,0,0,0,0,0,0,0,Spain
1379,1992,Master,Together," $42,670.00 ",0,0,27/04/2013,12, $154.00 , $2.00 , $46.00 , $20.00 , $4.00 , $15.00 ,1,4,2,4,4,0,0,0,0,0,0,0,Saudi Arabia
2694,1967,Graduation,Married," $42,664.00 ",0,1,18/03/2014,44, $21.00 , $-   , $3.00 , $-   , $-   , $-   ,1,1,0,3,6,0,0,0,0,0,0,0,Spain
5954,1972,Master,Divorced," $42,618.00 ",1,0,09/10/2013,92, $76.00 , $14.00 , $74.00 , $13.00 , $5.00 , $10.00 ,2,5,0,4,8,0,0,0,0,0,0,0,Spain
2625,1954,2n Cycle,Single," $42,607.00 ",0,1,17/11/2013,30, $156.00 , $29.00 , $56.00 , $30.00 , $32.00 , $47.00 ,2,3,2,7,3,0,0,0,0,0,0,0,Saudi Arabia
8910,1955,Graduation,Together," $42,586.00 ",1,1,29/10/2012,7, $194.00 , $2.00 , $56.00 , $-   , $-   , $-   ,5,4,1,6,8,0,0,0,0,0,1,0,Spain
10905,1955,Graduation,Together," $42,586.00 ",1,1,29/10/2012,7, $194.00 , $2.00 , $56.00 , $-   , $-   , $-   ,5,4,1,6,8,0,0,0,0,0,1,0,Spain
6299,1968,PhD,Divorced," $42,564.00 ",0,1,02/01/2013,28, $324.00 , $48.00 , $186.00 , $39.00 , $18.00 , $198.00 ,6,6,8,4,7,1,0,0,0,0,1,0,Canada
